,Nombre,Categoria_Especifica,Calificacion,Reviews,Direccion,Url
0,Restaurant Contento Baquedano 834,$$ • China,4.7,(371),"Gral. Manuel Baquedano 834, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/restaurant-contento-baquedano-834/v5c_KvGTTyy5P_v3CYp5Jw
1,La Ciudad Nueva,$$ • China,4.5,(250),"Maipú 314, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/la-ciudad-nueva/G-geeH24TbaDx5BNOxntTQ
2,Hao Yun,$$ • China,4.4,(176),"José Santos Ossa 2137, Antofagasta, Región de Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/hao-yun/YtAo6knTTdaSoF9ww23I6Q
3,Ni Hao,$$ • China,4.4,(76),"Av. Argentina 2848, Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/ni-hao/huHtTqP3QA24LRkZi1pGXw
4,Restaurant Ming,$$ • China,4.5,(45),"Maipú 912, Antofagasta, Región de Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/restaurant-ming/Xk2P1CBrQyK7-GcDEC0Txg
5,Master Chef,$$ • Sándwich,4.4,(57),"Av. Argentina 0351, Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/master-chef/TCUhr9FVQ2KHTkOQlCHbIw
6,Restaurant Fung Hua,$ • China,4.7,(50),"Av. Gral. Bernardo O'Higgins 1308, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/restaurant-fung-hua/dIULLR5uSRWPzaEcHuC0xg
7,Restaurant Montaña China,$ • China,4.7,(234),"Av. Angamos 212, Región De Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/restaurant-montana-china/HgfVkNWjQoaqeq7_SGiqeg
8,Rincón Oriental,$ • China,4.5,(104),"Jorge Washington 2743, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/rincon-oriental/ayyZMZHkTOW00wYZfcbWkw
9,Minami Sushi ,$ • Sushi,4.6,(500+),"Av. Grecia 1748, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/minami-sushi/2kvO486lTyuAcmvu30D4-w
10,Okinawa Sushi & delivery - Buenos Aires,$$ • Sushi,4.5,(500+),"Buenos Aires 795, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/okinawa-sushi-%26-delivery-buenos-aires/ldfGcPLKQGatjQNbmKif_w
11,Central Sushi,$$ • Sushi,4.6,(130),"Domingo Faustino Sarmiento 4606, Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/central-sushi/6a2jAI4CQuiXLAH4qiLF7Q
12,Minami Sushi - Angamos,$$ • Sushi,4.6,(189),"Avenida Angamos 492, Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/minami-sushi-angamos/gqJfVjf9S9ulCSb-QAiMoA
13,Rey - Le Sushi Delivery,$$ • Sushi,4.3,(51),"Peñuelas 530, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/rey-le-sushi-delivery/keCjzM5BTkOeQYKCgpeTxQ
14,Sushi Edomae Sur,$ • Japonesa,4.6,(45),"Copiapó 1298, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/sushi-edomae-sur/3Yb5an0pTKKwrkOGVM88CQ
15,Enkai Sushi y Pizzas,$$ • Sushi,4.5,(23),"Calle Jorge Washington 2421, Antofagasta, Región de Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/enkai-sushi-y-pizzas/t_RmCiVFQD-60hfi0mChmQ
16,Restaurant Sushi Majuyen,$ • Sushi,,,"José De San Martín 2326, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/restaurant-sushi-majuyen/trze3wqTT76v88NuNtRg_w
17,Syp Enkai,$$ • Sushi,4.1,(10),"Av. República De Croacia 84, Antofagasta, Región de Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/syp-enkai/uKFU3u0LScqmtHSq6727eg
18,Master Chef Sandwich,$$ • Sushi,4.4,(81),"Av. Argentina 0351, Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/master-chef-sandwich/jAIVcTFwR4e36Ub0lH-V7w
19,Montaña China - Sushi,$ • Sushi,,,"Angamos 212, Antofagasta,  1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/montana-china-sushi/kt7sL8xXTuSM-6TsVaSruw
20,Kimera Sushi - Av. Argentina,$$ • Japonesa,4.2,(29),"Av. Argentina 1182, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/kimera-sushi-av-argentina/cYbVLVjKTOKRModCZUL2qw
21,Ryoshi Sushi Sur,$$ • Japonesa,4.9,(26),"Antonino Toro 904, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/ryoshi-sushi-sur/ewEkhJrEQliKDMv060e57w
22,Katsu Restobar,$ • Japonesa,4.6,(30),"Arturo Prat 214, Antofagasta, Región De Antofagasta, Chile, Edificio Brac,,Local 5,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/katsu-restobar/cJUe5mX-Rgeaxzp974plIQ
23,Sushi Sake,$ • Japonesa,,,"Antonino Toro 864, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/sushi-sake/ZZOmOeDtRwWv4DjK9AogQg
24,Senshi Sushi,$ • Sushi,,,"Copiapó 872, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/senshi-sushi/Yd0TOm-OR4u6eE944PD75w
25,Papa John's Pizza - Antofagasta Centro,$$ • Pizza,4.7,(500+),"Avenida Balmaceda 2355 Local Bsm 13 Mall Plaza Antofagasta, Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/papa-johns-pizza-antofagasta-centro/BLO48xogQn-zUiBV59fOwg
26,Papa John's Pizza - Antofagasta Sur,$$ • Pizza,4.7,(500+),"Av Angamos 497, Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/papa-johns-pizza-antofagasta-sur/8k-mGiKRRiWRx-kRdezkug
27,PizzaPizza - Antofagasta Sur,$$ • Pizza,4.7,(157),"Av. Angamos 1265, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/pizzapizza-antofagasta-sur/m6cT9uEZSZSY3QorrrThtw
28,Domino's Pizza - Antofagasta,$$ • Pizza,4.6,(157),"Avda Angamos 1198, Antofagasta, Antofagasta 9160000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/dominos-pizza-antofagasta/q_xmrUErSjmzvN4fDHWzvA
29,Pizzeria Artesano,$$ • Pizza,4.3,(108),"Av. Antonio Rendic 5291, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/pizzeria-artesano/1ED0qE4fSJygi_UY0Yuf3A
30,Reinaldo's Pizza,$$ • Pizza,4.7,(89),"Av. Angamos 0410, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/reinaldos-pizza/4uPY7rMORw6blDMlOfF8xw
31,Mundo Pizza,$$ • Pizza,4.8,(33),"Avenida Angamos 005, Antofagasta, Región de Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/mundo-pizza/ilZFn809RPK4y2nS5usJgg
32,L'Italiano,$$ • Italiana,4.5,(180),"Salvador Reyes, Antofagasta, Región De Antofagasta, Chile, 1043,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/litaliano/jrccWiu9Ssit8GyUlc4tOQ
33,🛒 Pronto Copec - Antofagasta   ,$ • Conveniencia,4.3,(500+),"José De San Martín 2229, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/pronto-copec-antofagasta/FMEB0J8qSMCv80ammE9owQ
34,Pizzamore,$$ • Pizza,4.8,(174),"Antonio Poupin 910, Antofagasta, Región II 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/pizzamore/KyHhCjOcSD6ZdEBpLuB5gA
35,Pizeria Pomodoro,$$ • Pizza,,,"Av. República De Croacia 155, Antofagasta, Región De Antofagasta, Chile, Local 2 - - 155,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/pizeria-pomodoro/cvQvUQleRzupZTxEtvhVIQ
36,McDonald's - Antofagasta Playa,$ • Hamburguesas,4.4,(500+),"Av. República De Croacia 215, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/mcdonalds-antofagasta-playa/RsbwXAQLTPud-wj2HUOgIA
37,Rochis Burger,$$ • Burgers,4.7,(140),"1702 Avenida General Bernardo O'Higgins, Antofagasta,   Chile, 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/rochis-burger/EC4blE0OSqy2gbyajwF9eg
38,Wendy's - Plaza Antofagasta,$$ • Hamburguesas,4.5,(500+),"Av Balmaceda 2355, Local 26-28 Fc, Antofagasta, Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/wendys-plaza-antofagasta/kleN_BFaS0aSlWeuq2uu7Q
39,"Pedro, Juan & Diego - Antofagasta",$ • Hamburguesas,4.4,(268),"Av. Balmaceda 2355, Antofagasta, Región De Antofagasta, Chile,  Local 1921,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/pedro-juan-%26-diego-antofagasta/9g4gzqRpR5-Cnkym6rCfnQ
40,KFC - Plaza Antofagasta,$$ • Pollo,4.6,(500+),"Av. Balmaceda 2355 Int.Recinto Portuario Local 22 Fc 24 Fc, Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/kfc-plaza-antofagasta/hiFg9rzHRbqxoRTQ2Pe0JQ
41,Papachoc Sandwicheria,$$ • Sandwiches,4.6,(148),"Centenario 5408, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/papachoc-sandwicheria/ZXTRMJ5_Sd-Hc0sZOSLrDA
42,Schopdog - Matta,$$ • Americana,4.7,(50),"Manuel Antonio Matta 2554, Antofagasta, Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/schopdog-matta/ZkUGUryAQcWhzTkf0-2xkw
43,Schopdog - Matta,$$ • Americana,4.7,(50),"Manuel Antonio Matta 2554, Antofagasta, Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/schopdog-matta/ZkUGUryAQcWhzTkf0-2xkw
44,Patatuz 2,$$ • Americana,4.6,(122),"Pedro León Gallo 456, Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/patatuz-2/fhIH4P7xQLmeJn37X57V7g
45,"La Cremería Shake, Coffe & Waffles",$$ • Desayuno y brunch,4.7,(349),"Manuel Antonio Matta 2629, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/la-cremeria-shake-coffe-%26-waffles/VesqVaxITF6dlw04THsm0Q
46,"La Cremería Shake, Coffe & Waffles",$$ • Desayuno y brunch,4.7,(349),"Manuel Antonio Matta 2629, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/la-cremeria-shake-coffe-%26-waffles/VesqVaxITF6dlw04THsm0Q
47,Bajon 24 Hour Sur,$$ • Sandwiches,4.5,(14),"Avenida Salvador Allende 310,, Antofagasta, Region de Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/bajon-24-hour-sur/vrI7ELhVRW6MgH_qObA8Ig
48,Macao Bar,$$ • Americana,4.7,(65),"Av. República De Croacia 0498, Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/macao-bar/z_XoJGyvRW2zfKg49HQ3Pg
49,Vikingos Burger,$$ • Burgers,,,"Las Cruces 748, Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/vikingos-burger/mP6brvraTtqCDzBOkFzlIg
50,Churrolandia,$$ • Americana,4.9,(146),"Av. Angamos Con - Homero Ávila, Antofagasta, Chile, Antofagasta,  1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/churrolandia/OmuVK0B1QiGyyMcSzbAJYg
51,María Morena - Matta,$$ • Peruana,,,"Manuel Antonio Matta 2554, Antofagasta, Antofagasta  Chile, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/maria-morena-matta/EOxJFgimRQqX4hU3Saf88Q
52,Buffalo Waffles - Antofagasta,$ • Postres,4.7,(166),"Av. Angamos 31, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/buffalo-waffles-antofagasta/eRCaiO4hQbyi4lXvwx3G3w
53,Bajon 24 Hour Norte,$$ • Sandwiches,,,"Av. Salvador Allende 310, Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/bajon-24-hour-norte/ZVuyCzbQSfu96hVd9Ik9ig
54,Bajon 24 Hour Norte,$$ • Sandwiches,,,"Av. Salvador Allende 310, Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/bajon-24-hour-norte/ZVuyCzbQSfu96hVd9Ik9ig
55,Chile Lindo,$$ • Latina,4.8,(15),"Jorge Washington 2430, Antofagasta, Región de Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/chile-lindo/S_pBeXAMR3Kdek3JzIzlDw
56,Sureño Delivery,$$ • BBQ,,,"Araucana 4611, Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/sureno-delivery/vr6SbXWlSrORsig98QsBiA
57,Burger Antofagasta,$ • Burgers,,,"Carlos Condell 2539, Antofagasta, Antofagasta, R. Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/burger-antofagasta/AlYvZYBzQD6PIbQyd_p0aQ
58,Mister Churro,$$ • Americana,4.6,(58),"Antonio Poupin 1064, Antofagasta, Antofagasta 5502115 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/mister-churro/gtwYKI-RRKKNYZODOZi6WQ
59,La Bomba Café,$$ • Café y té,4.8,(22),"Pje. Carrera 878, Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/la-bomba-cafe/ORiQfrFoQKeMYO7z-HOBAQ
60,La Bomba Café,$$ • Café y té,4.8,(22),"Pje. Carrera 878, Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/la-bomba-cafe/ORiQfrFoQKeMYO7z-HOBAQ
61,Lucrecia - Sanguchería,$$ • Americana,4.6,(155),"Inés De Suárez 5246, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/lucrecia-sangucheria/rLBvp2i-TpWYPaYkafj7bg
62,Steine Resto-Bar,$ • Americana,,,"Av. Angamos 144, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/steine-resto-bar/TfcjG5raSeWnVr_eD3ZcUw
63,Mr Win,$ • Americana,4.5,(48),"Osvaldo Gómez A 1419, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/mr-win/cCzTi3BDTmGSGm4jRSkwcA
64,Mr Win,$ • Americana,4.5,(48),"Osvaldo Gómez A 1419, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/mr-win/cCzTi3BDTmGSGm4jRSkwcA
65,Dammy's,$$ • Sandwiches,3.7,(10),"2495 Avenida Argentina, Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/dammys/ljqxOkbUTjylTi6-NUJy6w
66,Sandwich Delicious World,$$ • Sandwiches,4.3,(16),"Calle Antonino Toro, 968, Antofagasta, Región de Antofagasta 124000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/sandwich-delicious-world/oynLxP4QR5SEBquwnO58NA
67,Boliche Antofagasta,$$ • Sandwiches,,,"Av. Angamos 10, Antofagasta, Región de Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/boliche-antofagasta/jay-sCODRa2M0bOAW8LFNw
68,Restaurant Bávaro - Antofagasta,$$ • Sandwiches,,,"Almirante Juan José Latorre 2618, Antofafasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/restaurant-bavaro-antofagasta/jPe1eYrYQgaByR3Y0-3z6w
69,Yoyoburguer,$$ • Burgers,,,"Av. Angamos & Homero Ávila, Antofagasta, Chile, Al Costado Sur Estadio Regional,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/yoyoburguer/o3nTJabwQLeBEQzirAHxqw
70,Fuente Nicanor - Antofagasta,$$ • Sandwiches,,,"2355 Avenida Balmaceda, Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/fuente-nicanor-antofagasta/ygp_YgbLTfeRSsf1pc5K_g
71,Don Pollo Don Lomo La Torre,$ • Pollo,4.6,(98),"Almirante La Torre  2515 Antofagasta, Antofagasta, Región De Antofagasta 1240000 Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/don-pollo-don-lomo-la-torre/g4KKIonZQnaJi4yJ5aBqKg
72,Master Chicken,$ • Comida reconfortante,4.9,(32),,https://www.ubereats.com/cl/antofagasta/food-delivery/master-chicken/TQzECrx2Su2O2skS_mFeYA
73,Cafe San Saru,$$ • Café y té,,,"Jorge Washington 2623, Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/cafe-san-saru/kmjaxXDkTE6XQDUMdj3VeA
74,Azúcar Restaurant,$ • Colombiana,4,(13),"Simón Bolívar 675, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/azucar-restaurant/jEfoWnI0T8G6GsjknBBzWA
75,El Rincón Chileno,$$ • Chilena,,,"Salvador Reyes 1025, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/el-rincon-chileno/2h-iJfA9Tt6j1TgHifQbZg
76,Beijing-Perú,$$ • Peruana,4.1,(93),"Avenida Capitán Carlos Condell 2819, Local Fuente De Soda Beijing, Antofagasta, Región de Antofagasta 1271456 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/beijing-peru/8lfsGX-XQby1gHwl2wIl6A
77,Bohemia & Sabor,$$ • Brasileña,,,"Av. Gral. Bernardo O'Higgins 1722, Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/bohemia-%26-sabor/Re-Y2MDKTA6FUV-y_6g2Rw
78,🛒🍺 Botillería Ice Promo,$$ • Alcohol,4.7,(143),"2713 14 De Febrero, Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/botilleria-ice-promo/Vk1XktNnRN-Igvu3uFlxvw
79,🛒🍺 Botillería Punto Copete,$$ • Alcohol,4.7,(79),"Avenida Antonio Rendic 3770, Antofagasta, Region de Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/botilleria-punto-copete/mL9OEK7eRwG6ux0O-At5uw
80,🛒🍺 Pronto Copec - Botillería Antofagasta,$$ • Alcohol,4.4,(12),"San Martin 2229, Antofagasta., Antofagasta, AN 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/pronto-copec-botilleria-antofagasta/zINuLnX2SPaGbn-bFne6cg
81,🛒🍺 Pronto Copec - Botillería Antofagasta,$$ • Alcohol,4.4,(12),"San Martin 2229, Antofagasta., Antofagasta, AN 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/pronto-copec-botilleria-antofagasta/zINuLnX2SPaGbn-bFne6cg
82,🛒🍺 Botilleria Santa Gemita,$$ • Alcohol,4.9,(25),"Puerto Natales 5355, Antofagasta, Region de Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/botilleria-santa-gemita/TtHSwKeZQs-opjRUrutuKg
83,🛒🍺 Botilleria Santa Gemita,$$ • Alcohol,4.9,(25),"Puerto Natales 5355, Antofagasta, Region de Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/botilleria-santa-gemita/TtHSwKeZQs-opjRUrutuKg
84,Kenko Market 🛒,$$ • Conveniencia,,,"Copiapó 559, Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/kenko-market/w2lo7X4PRCCQ0oQ1xIYOVQ
85,Kenko Market 🛒,$$ • Conveniencia,,,"Copiapó 559, Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/kenko-market/w2lo7X4PRCCQ0oQ1xIYOVQ
86,Don Pollo Don Lomo - Matta,$ • Pollo,4.6,(223),"Manuel Antonio Matta 2206, Antofagasta, Región de Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/don-pollo-don-lomo-matta/-wa8DlPATUGs2NrF6Ff1lA
87,Don Pollo Don Lomo - Matta,$ • Pollo,4.6,(223),"Manuel Antonio Matta 2206, Antofagasta, Región de Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/don-pollo-don-lomo-matta/-wa8DlPATUGs2NrF6Ff1lA
88,Tarragona - Mall Plaza Antofagasta,$ • Pollo,4.1,(10),"José Manuel  Balmaceda 2355 Local 23-25fc, Región De Antofagasta, Antofagasta 1240000 Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/tarragona-mall-plaza-antofagasta/yESWp7qyTYCXpz5ojdNBUw
89,Mamut - Mall Plaza Antofagasta,$$ • Hamburguesas,4.6,(96),"Av. Balmaceda 2355 Local T 200, Antofagasta, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/mamut-mall-plaza-antofagasta/qIlCqaHsQaSTJG0jAMNmRw
90,Don Pollo Don Lomo - Ossa,$$ • Pollo,4.6,(412),"José Santos Ossa 2594, 1240000,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/don-pollo-don-lomo-ossa/1wPbhzPFTnSlUrdD8VHWXQ
91,Don Pollo Don Lomo - Ossa,$$ • Pollo,4.6,(412),"José Santos Ossa 2594, 1240000,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/don-pollo-don-lomo-ossa/1wPbhzPFTnSlUrdD8VHWXQ
92,Kenko Tetería Saludable,$ • Saludable,4.8,(86),"Copiapó 559, Antofagasta, Región De Antofagasta, Chile,  • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/kenko-teteria-saludable/MojpIlOcTTmzZQj-ME9zQQ
93,Mas Choclo,$$ • Saludable,4.8,(24),"Niebla, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/mas-choclo/dX6LvbA9Q0qxsrGouI_KqQ
94,Mas Choclo,$$ • Saludable,4.8,(24),"Niebla, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/mas-choclo/dX6LvbA9Q0qxsrGouI_KqQ
95,Mas Choclo,$$ • Saludable,4.8,(24),"Niebla, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/mas-choclo/dX6LvbA9Q0qxsrGouI_KqQ
96,Green Mix - Angamos,$$ • Saludable,,,"497 Avenida Angamos, Antofagasta,  1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/green-mix-angamos/BEKdhJ-sRoW2ImPkFY4uxg
97,Green Mix - Angamos,$$ • Saludable,,,"497 Avenida Angamos, Antofagasta,  1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/green-mix-angamos/BEKdhJ-sRoW2ImPkFY4uxg
98,Green Mix,$ • Saludable,4.8,(500+),"Capitán Carlos Condell 2220, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/green-mix/OZ1hLKpzTeywvcYpbN9MoA
99,Green Mix,$ • Saludable,4.8,(500+),"Capitán Carlos Condell 2220, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/green-mix/OZ1hLKpzTeywvcYpbN9MoA
100,Green Mix,$ • Saludable,4.8,(500+),"Capitán Carlos Condell 2220, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/green-mix/OZ1hLKpzTeywvcYpbN9MoA
101,Green Mix,$ • Saludable,4.8,(500+),"Capitán Carlos Condell 2220, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/green-mix/OZ1hLKpzTeywvcYpbN9MoA
102,Green Mix,$ • Saludable,4.8,(500+),"Capitán Carlos Condell 2220, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/green-mix/OZ1hLKpzTeywvcYpbN9MoA
103,Green Mix,$ • Saludable,4.8,(500+),"Capitán Carlos Condell 2220, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/green-mix/OZ1hLKpzTeywvcYpbN9MoA
104,Mochica - Av. Croacia,$$ • Peruana,4.5,(51),"Av. República De Croacia 98, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/mochica-av-croacia/PX1D9nRuShaEyv0cz3SukA
105,Mochica - Av. Croacia,$$ • Peruana,4.5,(51),"Av. República De Croacia 98, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/mochica-av-croacia/PX1D9nRuShaEyv0cz3SukA
106,Mochica - Av. Croacia,$$ • Peruana,4.5,(51),"Av. República De Croacia 98, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/mochica-av-croacia/PX1D9nRuShaEyv0cz3SukA
107,Mochica - Av. Croacia,$$ • Peruana,4.5,(51),"Av. República De Croacia 98, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/mochica-av-croacia/PX1D9nRuShaEyv0cz3SukA
108,Mochica - Copiapo,$$ • Peruana,4.9,(15),"Copiapó 641, Antofagasta, Región de Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/mochica-copiapo/P6w999g5RhSyo4CjyK6LXQ
109,Diner Food Truck,$$ • Comida reconfortante,4.6,(108),"Av. Angamos 17, Antofagasta • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/diner-food-truck/F21ybvGLQCmOexYug3CTFQ
110,Montalbano - Matta,$$ • Italiana,4.6,(11),"Manuel Antonio Matta 2554, Antofagasta, Antofagasta  Chile, Antofagasta 1240000 • Más información",https://www.ubereats.com/cl/antofagasta/food-delivery/montalbano-matta/pRxb_crVS7SEW54u_usJSA
